1000,3,50,circle,triangle,square
-562.903809,558.120178,-398.436462
-794.922668,158.445435,-658.806335
-1033.945679,-287.624390,-967.842407
-799.786804,-559.067139,-1077.078491
106.588593,-691.480591,-635.525330
331.078369,-604.431641,-192.289154
484.323944,-430.108032,-150.219635
856.082031,-418.657471,-74.579018
1006.216370,-407.864502,142.988480
1140.555176,-253.051147,296.932526
1050.905029,-8.917419,414.532593
1049.358154,201.462097,421.032227
724.573914,384.158936,209.155060
426.819672,547.896851,117.669685
208.601517,715.340454,102.041611
-4.979011,800.117126,45.215088
-22.838837,862.840576,198.403046
-398.579773,967.005005,79.356491
-689.501648,838.028381,-222.233978
-553.936096,433.846252,-101.848030
-506.367889,55.814453,-305.355560
-1014.123291,-4.008484,-565.874207
-1085.322144,-104.164307,-509.960541
-606.490906,-460.175903,-955.119629
192.472153,-716.035034,-944.768066
664.278748,-740.505371,-422.695038
690.362488,-540.466797,-182.835144
914.326477,-375.638306,-120.453987
977.268433,-296.468262,34.454315
1138.736450,-164.918213,198.400848
1070.044922,13.684387,132.999878
929.195923,288.760498,292.143555
553.072937,546.600342,288.673157
171.511963,719.144104,125.991585
12.131798,906.203491,150.434937
-241.132309,982.815125,51.639637
8.710022,1035.911499,31.153980
-286.039337,990.240967,-165.338257
-969.168701,630.766418,-426.838837
-827.676208,346.150574,-261.522156
-1026.236450,-68.920654,-986.585205
-720.321106,-510.826294,-1063.752808
-53.871887,-668.857544,-543.982605
82.976013,-830.385864,-1146.468262
383.042816,-504.492188,-606.589478
941.999573,-102.351562,-77.873970
1547.876221,-232.006470,177.325287
1408.618896,-253.651367,641.135864
1253.146973,-75.075439,95.754051
947.786194,214.071533,-65.288368
700.317017,470.535461,198.873840
513.725586,639.482361,145.519608
265.601624,797.995667,26.532883
40.953560,798.182068,-117.664162
-217.712494,824.542603,44.513596
-274.672211,946.405151,133.997009
-729.596130,909.330322,-97.205772
-657.655701,454.139099,-353.566193
-562.312073,-54.957642,-517.798279
-1000.011658,-278.726562,-508.588959
-620.233582,-573.152344,-501.796417
-320.302582,-653.496948,-690.349731
-128.551849,-442.041992,-1008.604736
716.268616,-345.787354,-391.939209
884.218933,-339.269775,70.331100
966.483704,-325.114624,104.615974
1171.798096,-302.452759,341.033264
1073.128174,-208.325684,146.112427
1065.370850,-17.294128,260.447784
1037.656006,154.876038,234.508270
809.290222,481.756348,143.479980
166.139648,738.628662,58.241432
8.347137,793.773682,-172.871735
-172.611084,898.175354,91.330734
-279.537109,899.206116,213.813309
-381.649414,818.510925,34.399971
-700.006836,686.687500,-104.371101
-835.804077,492.414429,-294.678314
-611.788696,126.741394,-396.853790
-147.273346,-352.052979,-565.070129
-637.139709,-710.026855,-1021.324219
-226.175323,-866.762451,-1059.756104
441.734314,-583.931763,-590.437927
644.086121,-352.429932,-19.675690
1039.278809,-416.229004,300.933472
1014.567566,-367.310303,423.436127
1268.154785,-314.463135,165.126770
882.445435,-181.652344,-381.853516
783.500671,134.803345,97.581383
917.163025,385.335327,222.013947
313.246094,644.992126,-102.147896
141.985962,1040.276733,276.418823
-237.209106,1146.429688,62.518730
-302.400604,981.407593,-138.074005
-144.834366,823.344360,235.725098
-449.448425,530.942017,24.185677
-727.318298,240.339661,-354.764038
-754.876160,24.859558,-747.361328
-875.752136,-22.926453,-866.124512
-1053.996338,-142.602905,-788.112915
-496.230865,-485.744385,-1280.626587
221.558273,-644.746582,-1127.513184
676.248596,-523.906494,-554.187744
1114.492065,-379.146362,-113.645760
1427.757935,-400.247803,362.706055
1362.252197,-333.655273,435.709686
1195.991821,-16.413452,288.529785
689.778748,316.143188,109.061546
431.617249,537.950073,202.431061
287.126648,780.983215,262.443420
-135.687820,918.322632,3.877251
-116.708534,953.658936,151.323669
-135.739349,1020.146362,390.475189
-273.891235,1017.740173,44.123528
-745.797974,725.326050,-813.939087
-859.256897,272.723022,-874.820740
-709.842773,-195.905273,-1178.144531
-719.412964,-514.279175,-1353.895508
-39.199127,-578.627319,-646.991333
457.504028,-758.298584,-1061.667969
753.340088,-599.853638,-428.416290
919.394958,-359.198242,217.630249
964.007507,-388.502563,-36.546288
1025.929077,-192.383545,335.508850
900.317993,69.650757,300.151276
739.747498,312.803284,146.725739
394.327301,488.349670,98.357048
252.254913,625.646484,206.113739
102.301651,655.664917,248.596222
61.430122,634.323120,264.178192
-69.558167,737.693970,174.521088
-430.738312,742.724304,-38.684517
-400.244049,703.248291,153.202484
-393.345490,525.216919,92.174995
-682.175598,171.864929,-628.429443
-710.149841,-97.696289,-722.045044
-392.820465,-381.072021,-608.936768
-287.127930,-623.186157,-739.826294
-84.636253,-675.460449,-671.416321
214.701721,-491.486816,-652.766663
698.833862,-361.352295,-252.504944
1061.477539,-476.778442,-135.615601
1041.990601,-445.211426,120.158165
1161.835693,-224.069702,324.582184
953.670105,39.185608,109.301117
724.256775,289.781494,107.406548
576.581116,486.985596,97.486977
282.913177,670.573120,121.746918
11.832535,847.677063,91.084679
-223.521225,918.329712,136.562729
-407.441803,913.340637,222.472961
-570.972595,905.212219,212.848679
-504.932648,739.574402,-33.328964
-663.061462,452.402466,-592.665833
-516.613037,-85.767456,-1242.077637
-27.061340,-535.431885,-1026.706787
-97.570496,-670.838501,-600.979675
217.332123,-853.106567,-959.880371
873.681885,-859.794434,-703.041626
1137.846191,-685.540527,-45.932961
1154.716064,-496.025635,132.072968
1007.218262,-196.100952,160.849274
596.346252,161.733643,-59.893867
444.458466,393.105225,-49.488045
415.166595,608.381836,338.991089
150.341858,764.552856,433.136200
150.761871,768.737732,374.739471
-101.402374,604.922913,-64.446648
-280.426117,517.602783,-198.389923
-136.559616,580.882874,231.204285
137.742996,634.053223,-87.594505
-54.346222,491.570221,-618.086792
-533.298645,79.149902,-631.543823
79.372650,-77.510986,-640.612915
-43.652802,-335.840088,-1129.459106
-200.675110,-609.100220,-1726.020996
317.108978,-332.615356,-1235.317261
613.711853,-208.689697,-139.128387
1036.628174,-364.792236,60.254799
831.423645,-297.587769,-36.787590
1035.789673,-246.067261,-73.348198
936.749817,-94.369629,34.056927
464.654449,163.348633,270.778839
360.184418,184.416504,116.248589
-13.671021,227.104126,431.564362
76.591293,410.498596,567.521057
114.333527,587.713257,225.735138
-111.745125,782.913452,624.161255
-456.112610,1009.306396,540.517090
-463.086517,1085.279297,0.107994
-363.436737,894.126282,-216.652405
-323.664490,522.810303,-741.294922
-65.867340,161.632202,-900.679382
-222.317780,-345.696899,-925.553711
-30.434235,-876.735352,-1279.868652
743.217590,-1028.344971,-786.035156
1108.106445,-946.372192,-85.421669
844.500488,-644.590210,-97.781990
952.360962,-298.795288,172.790741
1063.767822,-143.881592,278.197845
830.568359,122.862366,47.304623
564.884460,372.529785,281.755646
372.518555,495.876221,443.903229
118.067429,589.193787,169.457306
-20.291672,714.029907,168.936981
-71.473312,860.602051,71.332474
-247.856964,821.723022,60.429802
-128.635193,767.319092,189.856110
-401.666046,724.790405,-246.851044
-497.899445,474.468262,-557.003296
-464.326843,-39.712891,-1240.062256
-521.757324,-517.311890,-1396.430176
41.821198,-726.534302,-940.848389
407.901306,-732.393799,-996.401611
791.924622,-565.211426,-287.146179
960.303284,-451.657593,407.474884
918.573853,-327.154053,369.903351
851.397705,-66.516602,416.826447
560.120544,83.840027,257.304199
709.284119,242.071411,141.045837
501.213196,509.666016,181.958328
306.231842,684.790833,383.177734
515.308167,726.222107,375.903717
54.605347,723.502197,16.823296
-260.360962,782.347900,170.197113
-392.575592,766.687927,31.946297
-489.055084,530.274963,-43.308189
-541.443909,332.857178,-166.024994
-841.078552,83.598267,-743.541138
-714.024597,-243.265137,-600.177429
-660.159607,-412.746094,-578.033264
13.006561,-760.746338,-891.266846
805.940186,-958.808105,-679.761475
772.489441,-662.250977,-123.867638
821.401001,-403.181763,-31.897591
1006.130310,-222.381104,216.865936
1140.913208,-10.763672,592.936218
1008.360962,136.601379,328.762360
861.427673,357.463379,462.047638
548.651001,522.121155,304.385223
320.829010,664.452393,-11.302574
114.203613,884.256165,233.784180
-229.669907,886.075562,135.086945
-63.139282,807.956421,75.800835
-317.908417,715.672485,-38.046974
-681.369446,586.958618,-317.291779
-716.653992,419.473022,-433.527740
-801.672607,74.931274,-415.420013
-491.220428,-259.529907,-430.304840
-50.620270,-790.557861,-832.886536
484.980682,-1114.493164,-812.583008
797.572510,-846.421875,-416.580719
1017.232300,-558.421265,-57.178810
1246.681030,-273.057251,483.521454
1038.151245,-59.357056,481.967621
896.810242,128.082153,434.334808
982.149597,315.698181,502.837494
661.179138,444.946594,235.906921
178.797226,624.222534,163.861084
14.127792,755.716492,236.275696
-186.360153,816.385742,147.466888
-255.346344,806.493347,179.466125
-417.041199,822.147339,189.136215
-601.173645,761.695679,-90.065163
-621.714539,502.939087,-484.803802
-587.398987,180.868103,-602.042236
-260.332214,-286.001709,-756.187866
-185.732117,-773.362793,-1260.004150
204.180786,-895.754517,-1053.725342
796.678894,-756.586426,-696.876526
1008.934998,-564.186035,-178.449188
1130.661377,-394.921997,439.449982
861.101501,-197.546875,383.688965
837.818237,50.088501,337.393585
980.177917,327.070801,389.685547
597.054504,618.768677,543.906006
338.523041,803.581055,647.631042
281.655853,912.164246,387.461548
-105.701202,946.257935,142.356995
-194.089447,926.999695,312.663666
-122.928612,816.732666,67.755913
-356.266235,630.603882,-406.293915
-390.493073,312.534912,-346.723175
-606.470276,-138.413330,-824.204346
-747.380310,-420.715820,-1166.898071
-488.221954,-626.877441,-866.904236
-95.627838,-716.215088,-863.864136
736.453552,-610.146240,-368.204773
955.538818,-528.376465,210.918549
706.035706,-353.178711,334.748474
1016.423218,-186.562134,351.574402
1218.941895,-74.262451,264.612946
1265.707886,184.808838,349.395081
1004.060852,467.226685,241.745514
384.816833,643.203918,-5.657784
59.452240,780.412109,132.429398
-282.956787,884.471741,187.903442
-418.587555,867.352356,195.923126
-320.290375,859.298218,172.802246
-544.696228,773.978516,-37.935631
-641.865173,471.008423,-435.412811
-831.758240,274.910645,-629.537598
-481.955536,-0.136658,-664.003723
133.309082,-525.533936,-1411.523682
250.482178,-786.505981,-1355.634033
737.289856,-813.800049,-643.229248
1055.785156,-701.709595,-127.278618
872.885681,-530.395264,221.444092
869.314880,-327.769165,202.817078
894.587158,-26.282104,255.225159
847.368225,238.096619,357.637817
794.425354,514.302551,620.844727
456.559570,612.765015,386.348969
433.300201,632.839111,156.602982
46.668854,797.352905,190.775116
-545.215637,910.918823,40.816078
-162.113571,922.138794,193.637451
-344.159912,876.491150,103.870979
-694.848450,676.123047,-183.113800
-609.265015,366.822815,-528.547546
-724.612610,56.770752,-822.882996
-169.338562,-482.201172,-1142.549805
366.237000,-879.972412,-1305.482422
683.274841,-796.419678,-836.503418
1081.240723,-654.878418,-442.701813
1248.816528,-460.752197,132.064606
1246.336426,-272.077148,336.146667
1034.954834,-77.793457,126.949074
983.668762,240.119141,187.887451
755.763367,521.114929,318.325470
344.169891,665.482483,337.682373
217.353821,753.788147,255.962280
-103.542282,845.005859,177.167206
-446.676453,886.392578,115.668419
-242.765030,860.216553,-134.849762
-277.319336,726.732178,-269.109497
-627.415344,568.718140,-36.518867
-591.254089,295.188110,-446.932770
-421.615204,-181.853149,-862.949341
-331.410095,-586.896118,-1055.688721
-87.308540,-707.807861,-1047.665283
248.175812,-616.452515,-655.244263
772.214355,-520.166260,-255.371490
1071.768677,-426.409790,161.320526
1079.804688,-315.823608,149.342957
1276.658936,-181.258789,114.977386
1140.349121,106.801514,332.994110
917.777283,360.312256,363.792755
612.498108,478.772797,147.223618
285.930634,604.201904,70.877686
25.504276,817.029663,210.480850
-421.853973,987.146729,111.185432
-276.486450,1007.710815,184.301300
-51.589058,851.365173,154.499512
-428.072235,639.486816,-166.204315
-876.500305,530.884766,-412.232605
-574.658691,63.279419,-773.681030
85.860138,-780.996338,-917.744507
86.766235,-1097.024658,-1369.972046
142.124313,-779.604614,-985.298828
454.177094,-486.739380,93.908958
909.756836,-344.873047,91.308372
1065.293579,-241.356689,203.386841
894.332458,-59.149048,519.785034
982.722534,89.200439,495.888184
1011.689331,199.677979,535.077026
860.947205,408.311646,486.092834
367.004730,604.729187,334.219940
174.669693,764.367371,89.072823
-57.791977,854.798401,-129.668610
-277.524475,925.143188,67.559868
-302.280243,881.528076,-48.403236
-703.380615,634.622681,-354.446472
-745.229004,302.917908,-546.522034
-591.883118,-36.433105,-711.804749
-437.434998,-484.108276,-793.742920
-327.125458,-712.167725,-1117.458740
226.769043,-580.421509,-840.144775
974.268982,-548.687012,-219.685333
1096.932739,-668.735474,126.575203
1077.532593,-562.512939,59.953606
858.026184,-132.155762,-33.032875
1014.695068,148.677917,268.793060
992.688538,327.320557,337.896851
603.665100,478.109802,390.535522
488.095093,547.655823,164.471069
-2.568450,697.918152,-62.106544
-239.367081,846.326782,120.227531
-253.679626,878.554565,34.746361
-384.924927,882.047852,-36.104187
-526.754456,789.994812,-197.139008
-546.238647,476.536194,-691.144897
-420.694977,66.463623,-842.738647
-325.486511,-380.750122,-762.014282
105.531067,-753.936035,-963.578979
635.511780,-977.883057,-997.177002
1139.943604,-949.314697,-707.526123
1221.244141,-504.876953,107.489494
958.425659,-148.020508,738.078857
590.788147,-160.480347,341.557404
861.987549,-30.943298,241.189423
1141.451050,214.620605,467.199280
451.944153,429.326965,291.837952
221.844025,693.384644,265.435669
-129.522888,899.715881,309.219421
44.400818,915.884094,368.472015
203.423080,862.068054,391.933167
-317.211456,840.231018,222.453003
-317.466827,684.220947,-125.122002
-618.524231,385.314148,-619.502014
-692.186462,-18.184082,-1053.390503
-538.664307,-441.221436,-1358.444946
-120.818207,-722.076904,-1103.493530
543.907959,-869.213257,-1017.226440
1012.220032,-815.122070,-640.909790
1245.946411,-498.653076,87.545616
1090.258789,-202.222900,192.188019
1068.854004,-48.703857,340.537842
838.753601,162.060730,231.928497
738.084534,379.806580,257.768982
644.633911,551.885010,374.660248
186.004135,729.191345,103.877586
5.691926,886.148743,175.357208
-218.029861,1018.841309,381.785950
-257.836548,1057.962158,366.162750
-81.648842,855.601807,70.702026
-308.766083,541.699707,-638.764160
-758.934753,285.012024,-910.303833
-892.462097,-101.563599,-842.506836
-472.866486,-539.008179,-1147.824463
31.690994,-818.688477,-1178.259155
524.530945,-762.508545,-942.680786
938.186401,-474.219849,-460.757660
1052.955811,-347.710327,140.944092
1121.607422,-306.537354,186.493622
1018.765015,-104.238281,175.490265
975.071655,143.363403,339.223511
901.339966,318.036987,322.747681
508.467712,491.553528,313.604523
169.460297,670.300659,281.657379
-18.225739,835.240723,174.350189
-96.966545,909.654663,279.518677
-99.449753,944.363464,419.573334
-480.060760,797.939209,-208.819000
-617.138855,492.847443,-651.213684
-693.101135,188.303345,-912.310303
-961.811584,-103.123047,-954.557007
-664.216003,-411.685669,-813.184631
-274.938568,-680.519165,-1125.373779
563.596252,-672.049316,-476.764130
1110.204102,-591.201538,83.225029
1055.541382,-587.429932,46.942955
1174.154053,-392.538696,267.451324
964.027161,-24.549805,495.544250
927.131165,167.650635,440.283020
1111.631592,363.446472,423.984161
610.565918,471.795898,176.621918
286.067108,629.411926,106.353928
12.728127,894.604309,310.504517
-312.743347,894.463074,83.169029
-73.256104,896.968140,246.595459
-407.508636,889.051636,147.257263
-544.751404,637.654053,-285.234039
-453.090363,218.396057,-666.784912
-505.675812,-121.260254,-939.641968
-382.456055,-393.154297,-1037.650513
-325.876373,-643.736328,-1497.303589
655.658447,-776.051514,-1154.462891
1503.298340,-788.456421,-277.398407
1093.452026,-608.481323,-37.435143
778.786194,-271.076416,256.542572
1123.612061,-91.433228,409.943390
1026.142090,24.636536,157.980957
712.150818,265.714966,277.218994
616.089722,475.772827,504.993591
406.323029,732.299438,344.943268
-75.886734,947.240601,84.348701
-435.532379,934.952515,9.955589
-198.551605,942.693481,347.600006
-294.117981,982.366577,127.206123
-430.309967,784.951233,-528.280762
-692.680237,431.943909,-693.154480
-1072.002197,-71.531006,-897.346436
-712.237122,-736.859009,-1288.515869
-159.229660,-1036.234863,-1443.353516
365.547760,-800.217041,-969.445312
990.417297,-483.162354,-72.185143
962.404724,-318.728394,342.334564
716.029114,-282.939087,217.608917
967.663879,-187.900513,290.006897
933.184631,72.704590,491.320526
894.276245,339.409424,500.971954
577.919739,483.514374,218.987976
447.608734,646.386841,228.695374
202.569748,846.724060,352.532898
-342.113098,841.228699,111.778908
-146.806641,803.785889,122.427879
-303.011627,774.094116,160.441132
-560.987854,596.023071,-316.774597
-621.431641,400.969604,-447.687958
-559.584839,176.040283,-538.099915
-650.049438,-180.246460,-1054.168213
-514.036621,-624.527954,-1166.888916
91.772614,-775.996338,-1345.758179
681.150208,-711.468872,-812.368896
1280.670288,-653.689941,111.166740
1244.741455,-317.634766,331.810089
923.314392,44.338867,267.043610
730.479675,215.811279,67.889000
677.841125,416.696838,285.834656
510.275665,570.594727,458.218475
250.709290,643.379272,164.190414
-18.552025,758.626343,195.883301
-181.248962,767.454102,190.942856
-243.225433,719.374146,-61.209389
-610.631897,661.424805,-267.425568
-613.010254,465.732300,-455.404633
-573.636047,200.892273,-597.572144
-664.301208,-329.310791,-1082.682495
-272.149384,-789.632568,-1277.151001
-1.189712,-679.097900,-1101.255981
671.579285,-446.733521,-625.248535
1183.027222,-453.173340,-158.912811
1132.831787,-342.382080,86.608826
1300.467285,-65.737061,382.129730
1038.214844,133.322388,282.283386
873.256775,400.516846,273.775330
694.683289,582.247192,315.132446
502.370850,634.823059,202.368103
333.938019,776.374695,123.138565
-123.835541,868.266052,205.296387
-213.473846,886.263855,278.276276
-221.714828,879.514404,146.889984
-405.952057,557.770813,-426.320221
-444.354095,191.599426,-672.139282
-304.600555,-78.741455,-468.273041
-352.641876,-495.224243,-877.115967
-150.959488,-860.263306,-1030.048096
398.698273,-973.307373,-908.831726
948.473938,-678.076904,-479.482025
1159.591675,-343.327026,72.338226
1098.348267,-162.222412,89.899788
1313.774658,24.196045,343.607239
1117.746582,219.405884,505.777008
862.478760,420.903259,250.831299
680.560913,630.114441,308.520538
283.995911,759.546204,264.761902
36.039124,786.574219,-5.507812
-254.191589,763.590820,81.864258
-433.494324,662.415100,-47.639519
-355.380066,492.990692,-253.881439
-355.312042,237.055908,-392.146118
-493.061554,-70.730713,-596.876099
-471.740021,-370.436768,-737.725098
-439.885803,-557.659912,-1006.575928
70.147583,-622.484131,-764.458496
758.959412,-578.448242,-389.663879
1030.064209,-376.473145,9.755753
985.347290,-141.184082,346.706268
790.366821,23.416443,222.873993
788.885620,122.159851,125.003700
797.588074,224.403625,188.949158
673.881531,395.836548,371.586456
388.062347,489.298401,323.010925
323.025055,545.559570,328.696655
134.536484,617.744019,245.130280
-114.526360,646.192505,101.888069
-238.920502,684.193054,15.137733
-459.718201,671.185974,-190.137726
-461.416595,490.183441,-419.995544
-755.530701,225.781738,-655.891785
-572.009827,-73.298462,-863.876587
-395.197418,-409.491211,-1202.863281
-243.676819,-627.610840,-1192.148193
855.769104,-694.452637,-881.083618
1121.160889,-486.482056,-391.888885
1059.142822,-221.220459,101.334496
1114.398926,-209.002075,120.913460
1115.819092,-70.500244,244.434937
1236.426758,263.889648,464.480682
1099.266235,570.164185,374.112762
897.001404,796.402832,380.176819
495.384003,820.311035,197.780807
285.881195,858.051270,92.586105
-12.351929,870.218018,197.384689
-283.361694,750.002136,122.943321
-60.065842,776.958069,210.771423
-210.443802,691.625122,-28.205452
-462.993317,465.587219,-297.998962
-412.562286,317.658325,-513.952148
-521.214844,-4.588318,-972.323120
-827.409180,-396.246460,-1345.161255
-656.852966,-481.985107,-1245.427490
-101.787018,-420.383545,-781.892090
188.854767,-405.562012,-731.180054
907.971741,-324.615356,-350.490662
994.121033,-206.651611,4.915611
694.004333,-77.148193,10.205498
1075.586914,-1.033997,353.907684
963.962952,71.917542,466.201874
792.183167,159.022095,344.206360
993.710144,224.866089,300.555298
807.443970,316.835449,365.026611
515.447876,406.249939,511.263153
390.648285,443.073792,362.868866
204.010529,425.413147,81.718224
60.565117,459.150452,224.720795
-14.074280,539.695129,337.067505
-63.148911,640.725708,51.867035
-257.382355,724.577026,6.245415
-424.683319,701.402344,-98.625343
-589.681458,461.978271,-480.029083
-461.096710,153.538208,-424.422089
-434.529144,-101.120972,-497.939423
-563.979431,-365.119751,-959.522705
-371.399139,-410.624023,-789.433899
-366.840027,-316.723755,-658.482300
62.163788,-305.590210,-885.398926
533.468811,-234.400146,-421.321777
712.206787,-207.910400,-138.628571
885.852539,-236.905762,-124.905128
858.950500,-162.945190,56.435318
885.106995,-64.912842,112.497734
872.066345,64.697876,323.704010
873.618347,206.422241,389.491577
817.805664,304.013855,281.421783
645.825806,421.489990,335.615814
378.558472,512.093506,322.118134
133.339355,544.696411,250.001892
-38.962616,561.399841,186.571106
-166.974670,578.048401,251.143158
-143.133377,615.379822,264.222748
-362.256073,576.061340,-125.607735
-356.776764,459.911560,-145.479187
-148.629868,238.949768,-336.265991
-420.746887,25.739380,-618.598206
-567.512085,-101.309570,-429.270782
-648.436157,-264.227783,-719.526855
-524.109192,-353.987427,-679.971191
21.473297,-398.187744,-529.329895
257.058197,-425.625000,-676.946106
436.659515,-351.738892,-346.777618
618.449646,-237.651978,-185.286255
726.284180,-189.616211,-39.092628
